testament,book_id,book_name,chapter,verse,word_index,o,r_before,r_after
ВЗ,leviticus,Левит,21,23,18,יְהוָ֖ה,есмь Яхве,есмь Господь
ВЗ,leviticus,Левит,22,1,1,יְהוָ֖ה,Яхве,Господь
ВЗ,leviticus,Левит,22,1,4,לֵּאמֹֽר\׃,"к, говоря",говоря
ВЗ,leviticus,Левит,22,2,19,יְהוָֽה\׃,есмь Яхве,есмь Господь
ВЗ,leviticus,Левит,22,3,15,לַֽיהוָ֔ה,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,22,3,23,יְהוָֽה\׃,есмь Яхве,есмь Господь
ВЗ,leviticus,Левит,22,5,8,ל֑וֹ,"к, его",к нему
ВЗ,leviticus,Левит,22,5,13,ל֔וֹ,"к, его",к нему
ВЗ,leviticus,Левит,22,8,7,יְהוָֽה\׃,есмь Яхве,есмь Господь
ВЗ,leviticus,Левит,22,9,2,מִשְׁמַרְתִּ֗י,"дутй, мой","долг, мой"
ВЗ,leviticus,Левит,22,9,12,יְהוָ֖ה,есмь Яхве,есмь Господь
ВЗ,leviticus,Левит,22,15,9,לַיהוָֽה\׃,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,22,16,9,יְהוָ֖ה,есмь Яхве,есмь Господь
ВЗ,leviticus,Левит,22,17,1,יְהוָ֖ה,Яхве,Господь
ВЗ,leviticus,Левит,22,17,4,לֵּאמֹֽר\׃,"к, говоря",говоря
ВЗ,leviticus,Левит,22,18,27,לַיהוָ֖ה,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,22,21,5,לַיהוָ֔ה,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,22,22,14,לַיהוָ֑ה,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,22,22,21,לַיהוָֽה\׃,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,22,24,6,לַֽיהוָ֑ה,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,22,26,1,יְהוָ֖ה,Яхве,Господь
ВЗ,leviticus,Левит,22,26,4,לֵּאמֹֽר\׃,"к, говоря",говоря
ВЗ,leviticus,Левит,22,27,18,לַיהוָֽה\׃,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,22,29,4,לַיהוָ֑ה,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,22,30,9,יְהוָֽה\׃,есмь Яхве,есмь Господь
ВЗ,leviticus,Левит,22,31,5,יְהוָֽה\׃,есмь Яхве,есмь Господь
ВЗ,leviticus,Левит,22,32,10,יְהוָ֖ה,есмь Яхве,есмь Господь
ВЗ,leviticus,Левит,22,33,8,יְהוָֽה\׃\ \פ,есмь Яхве,есмь Господь
ВЗ,leviticus,Левит,23,1,1,יְהוָ֖ה,Яхве,Господь
ВЗ,leviticus,Левит,23,1,4,לֵּאמֹֽר\׃,"к, говоря",говоря
ВЗ,leviticus,Левит,23,2,7,יְהוָ֔ה,Яхве,Господь
ВЗ,leviticus,Левит,23,3,16,לַֽיהוָ֔ה,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,23,4,2,יְהוָ֔ה,Яхве,Господь
ВЗ,leviticus,Левит,23,5,8,לַיהוָֽה\׃,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,23,6,7,לַיהוָ֑ה,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,23,8,2,לַיהוָ֖ה,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,23,9,1,יְהוָ֖ה,Яхве,Господь
ВЗ,leviticus,Левит,23,9,4,לֵּאמֹֽר\׃,"к, говоря",говоря
ВЗ,leviticus,Левит,23,11,4,יְהוָ֖ה,Яхве,Господь
ВЗ,leviticus,Левит,23,12,10,לַיהוָֽה\׃,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,23,13,7,לַיהוָ֖ה,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,23,16,10,לַיהוָֽה\׃,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,23,17,12,לַֽיהוָֽה\׃,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,23,18,16,לַֽיהוָ֔ה,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,23,18,22,לַיהוָֽה\׃,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,23,20,8,יְהוָ֔ה,Яхве,Господь
ВЗ,leviticus,Левит,23,20,14,לַיהוָ֖ה,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,23,22,18,יְהוָ֥ה,есмь Яхве,есмь Господь
ВЗ,leviticus,Левит,23,23,1,יְהוָ֖ה,Яхве,Господь
ВЗ,leviticus,Левит,23,23,4,לֵּאמֹֽר\׃,"к, говоря",говоря
ВЗ,leviticus,Левит,23,24,4,לֵאמֹ֑ר,"к, говоря",говоря
ВЗ,leviticus,Левит,23,25,7,לַיהוָֽה\׃\ \ס,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,23,26,1,יְהוָ֖ה,Яхве,Господь
ВЗ,leviticus,Левит,23,26,4,לֵּאמֹֽר\׃,"к, говоря",говоря
ВЗ,leviticus,Левит,23,27,17,לַיהוָֽה\׃,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,23,28,14,יְהוָ֥ה,Яхве,Господь
ВЗ,leviticus,Левит,23,33,1,יְהוָ֖ה,Яхве,Господь
ВЗ,leviticus,Левит,23,33,4,לֵּאמֹֽר\׃,"к, говоря",говоря
ВЗ,leviticus,Левит,23,34,4,לֵאמֹ֑ר,"к, говоря",говоря
ВЗ,leviticus,Левит,23,34,15,לַיהֹוָֽה\׃,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,23,36,4,לַיהוָ֑ה,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,23,36,13,לַֽיהוָה֙,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,23,37,2,יְהוָ֔ה,Яхве,Господь
ВЗ,leviticus,Левит,23,37,10,לַיהוָ֗ה,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,23,38,2,יְּהוָ֑ה,Яхве,Господь
ВЗ,leviticus,Левит,23,38,13,לַיהוָֽה\׃,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,23,39,13,יְהוָ֖ה,Яхве,Господь
ВЗ,leviticus,Левит,23,40,16,יְהוָ֥ה,Яхве,Господь
ВЗ,leviticus,Левит,23,41,3,לַֽיהוָ֔ה,Яхве,Господь
ВЗ,leviticus,Левит,23,43,14,יְהוָ֥ה,есмь Яхве,есмь Господь
ВЗ,leviticus,Левит,23,44,4,יְהוָ֑ה,Яхве,Господь
ВЗ,leviticus,Левит,24,1,1,יְהוָ֖ה,Яхве,Господь
ВЗ,leviticus,Левит,24,1,4,לֵּאמֹֽר\׃,"к, говоря",говоря
ВЗ,leviticus,Левит,24,3,12,יְהוָ֖ה,Яхве,Господь
ВЗ,leviticus,Левит,24,4,7,יְהוָ֖ה,Яхве,Господь
ВЗ,leviticus,Левит,24,6,10,יְהוָֽה\׃,Яхве,Господь
ВЗ,leviticus,Левит,24,7,9,לַֽיהוָֽה\׃,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,24,8,6,יְהוָ֖ה,Яхве,Господь
ВЗ,leviticus,Левит,24,9,12,יְהוָ֖ה,Яхве,Господь
ВЗ,leviticus,Левит,24,12,6,יְהוָֽה\׃\ \פ,Яхве,Господь
ВЗ,leviticus,Левит,24,13,1,יְהוָ֖ה,Яхве,Господь
ВЗ,leviticus,Левит,24,13,4,לֵּאמֹֽר\׃,"к, говоря",говоря
ВЗ,leviticus,Левит,24,15,4,לֵאמֹ֑ר,"к, говоря",говоря
ВЗ,leviticus,Левит,24,16,2,יְהוָה֙,Яхве,Господь
ВЗ,leviticus,Левит,24,19,9,לּֽוֹ\׃,"к, его",к нему
ВЗ,leviticus,Левит,24,22,9,יְהוָ֖ה,есмь Яхве,есмь Господь
ВЗ,leviticus,Левит,24,23,19,יְהוָ֖ה,Яхве,Господь
ВЗ,leviticus,Левит,25,1,1,יְהוָה֙,Яхве,Господь
ВЗ,leviticus,Левит,25,1,6,לֵאמֹֽר\׃,"к, говоря",говоря
ВЗ,leviticus,Левит,25,2,17,לַיהוָֽה\׃,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,25,4,7,לַיהוָ֑ה,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,25,17,9,יְהֹוָ֖ה,есмь Яхве,есмь Господь
ВЗ,leviticus,Левит,25,25,8,אֵלָ֔יו,"к, его",к нему
ВЗ,leviticus,Левит,25,26,4,לּ֖וֹ,"к, его",к нему
ВЗ,leviticus,Левит,25,27,10,ל֑וֹ,"к, его",к нему
ВЗ,leviticus,Левит,25,28,6,לוֹ֒,"к, его",к нему
ВЗ,leviticus,Левит,25,37,4,ל֖וֹ,"к, его",к нему
ВЗ,leviticus,Левит,25,38,1,יְהוָה֙,есмь Яхве,есмь Господь
ВЗ,leviticus,Левит,25,48,4,לּ֑וֹ,"к, его",к нему
ВЗ,leviticus,Левит,25,50,5,ל֔וֹ,"к, его",к нему
ВЗ,leviticus,Левит,25,55,13,יְהוָ֥ה,есмь Яхве,есмь Господь
ВЗ,leviticus,Левит,26,1,18,יְהוָ֖ה,есмь Яхве,есмь Господь
ВЗ,leviticus,Левит,26,2,6,יְהוָֽה\׃\ \ס,есмь Яхве,есмь Господь
ВЗ,leviticus,Левит,26,13,1,יְהוָ֣ה,есмь Яхве,есмь Господь
ВЗ,leviticus,Левит,26,44,16,יְהוָ֖ה,есмь Яхве,есмь Господь
ВЗ,leviticus,Левит,26,45,15,יְהוָֽה\׃,есмь Яхве,есмь Господь
ВЗ,leviticus,Левит,26,46,6,יְהוָ֔ה,Яхве,Господь
ВЗ,leviticus,Левит,27,1,1,יְהוָ֖ה,Яхве,Господь
ВЗ,leviticus,Левит,27,1,4,לֵּאמֹֽר\׃,"к, говоря",говоря
ВЗ,leviticus,Левит,27,2,12,לַֽיהוָֽה\׃,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,27,9,6,לַֽיהוָ֑ה,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,27,9,11,לַיהוָ֖ה,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,27,11,9,לַֽיהוָ֑ה,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,27,14,6,לַֽיהוָ֔ה,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,27,15,11,לֽוֹ\׃,"к, его",к нему
ВЗ,leviticus,Левит,27,16,5,לַֽיהוָ֔ה,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,27,19,13,לֽוֹ\׃,"к, его",к нему
ВЗ,leviticus,Левит,27,21,5,לַֽיהוָ֖ה,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,27,22,9,לַֽיהוָֽה\׃,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,27,23,15,לַיהוָֽה\׃,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,27,24,8,ל֖וֹ,"принадлежит к, его",принадлежит к нему
ВЗ,leviticus,Левит,27,26,4,לַֽיהוָה֙,"принадлежит к, Яхве","принадлежит к, Господь"
ВЗ,leviticus,Левит,27,26,14,לַֽיהוָ֖ה,"принадлежит к, Яхве","принадлежит к, Господь"
ВЗ,leviticus,Левит,27,28,6,לַֽיהוָ֜ה,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,27,28,9,ל֗וֹ,"принадлежит к, его",принадлежит к нему
ВЗ,leviticus,Левит,27,28,23,לַיהוָֽה\׃,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,27,30,7,לַיהוָ֖ה,"принадлежит к, Яхве","принадлежит к, Господь"
ВЗ,leviticus,Левит,27,30,10,לַֽיהוָֽה\׃,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,27,32,12,לַֽיהוָֽה\׃,"к, Яхве","к, Господь"
ВЗ,leviticus,Левит,27,34,4,יְהוָ֛ה,Яхве,Господь
ВЗ,numbers,Числа,1,1,1,יְהוָ֧ה,Яхве,Господь
ВЗ,numbers,Числа,1,1,16,לֵאמֹֽר\׃,"к, говоря",говоря
ВЗ,numbers,Числа,1,19,2,יְהוָ֖ה,Яхве,Господь
ВЗ,numbers,Числа,1,48,1,יְהוָ֖ה,Яхве,Господь
ВЗ,numbers,Числа,1,48,4,לֵּאמֹֽר\׃,"к, говоря",говоря
ВЗ,numbers,Числа,1,53,15,מִשְׁמֶ֖רֶת,дутй,долг
ВЗ,numbers,Числа,1,54,6,יְהוָ֛ה,Яхве,Господь
ВЗ,numbers,Числа,2,1,1,יְהוָ֔ה,Яхве,Господь
ВЗ,numbers,Числа,2,1,6,לֵאמֹֽר\׃,"к, говоря",говоря
ВЗ,numbers,Числа,2,33,8,יְהוָ֖ה,Яхве,Господь
ВЗ,numbers,Числа,2,34,6,יְהוָ֜ה,Яхве,Господь
ВЗ,numbers,Числа,3,1,6,יְהוָ֛ה,Яхве,Господь
ВЗ,numbers,Числа,3,4,4,יְהוָ֡ה,Яхве,Господь
ВЗ,numbers,Числа,3,4,9,יְהוָה֙,Яхве,Господь
ВЗ,numbers,Числа,3,5,1,יְהוָ֖ה,Яхве,Господь
ВЗ,numbers,Числа,3,5,4,לֵּאמֹֽר\׃,"к, говоря",говоря
ВЗ,numbers,Числа,3,7,2,מִשְׁמַרְתּ֗וֹ,"дутй, его","долг, его"
ВЗ,numbers,Числа,3,7,4,מִשְׁמֶ֙רֶת֙,дутй,долг
ВЗ,numbers,Числа,3,8,7,מִשְׁמֶ֖רֶת,дутй,долг
ВЗ,numbers,Числа,3,9,8,ל֔וֹ,"к, его",к нему
ВЗ,numbers,Числа,3,11,1,יְהוָ֖ה,Яхве,Господь
ВЗ,numbers,Числа,3,11,4,לֵּאמֹֽר\׃,"к, говоря",говоря
ВЗ,numbers,Числа,3,13,21,יְהוָֽה\׃\ \ס,есмь Яхве,есмь Господь
ВЗ,numbers,Числа,3,14,1,יְהוָה֙,Яхве,Господь
ВЗ,numbers,Числа,3,14,6,לֵאמֹֽר\׃,"к, говоря",говоря
ВЗ,numbers,Числа,3,16,5,יְהוָ֑ה,Яхве,Господь
ВЗ,numbers,Числа,3,25,0,וּמִשְׁמֶ֤רֶת,"и, дутй","и, долг"
ВЗ,numbers,Числа,3,28,11,מִשְׁמֶ֥רֶת,дутй,долг
ВЗ,numbers,Числа,3,31,0,וּמִשְׁמַרְתָּ֗ם,"и, дутй, их","и, долг, их"
ВЗ,numbers,Числа,3,32,9,מִשְׁמֶ֥רֶת,дутй,долг
ВЗ,numbers,Числа,3,36,1,מִשְׁמֶרֶת֮,дутй,долг
ВЗ,numbers,Числа,3,38,12,מִשְׁמֶ֣רֶת,дутй,долг
ВЗ,numbers,Числа,3,38,14,לְמִשְׁמֶ֖רֶת,"к, дутй","к, долг"
ВЗ,numbers,Числа,3,39,9,יְהוָ֖ה,Яхве,Господь
ВЗ,numbers,Числа,3,40,1,יְהוָ֜ה,Яхве,Господь
ВЗ,numbers,Числа,3,41,5,יְהוָ֔ה,есмь Яхве,есмь Господь
ВЗ,numbers,Числа,3,42,4,יְהוָ֖ה,Яхве,Господь
ВЗ,numbers,Числа,3,43,0,וַיְהִי֩,"и, оно был",и было
ВЗ,numbers,Числа,3,44,1,יְהוָ֖ה,Яхве,Господь
ВЗ,numbers,Числа,3,44,4,לֵּאמֹֽר\׃,"к, говоря",говоря
ВЗ,numbers,Числа,3,45,17,יְהוָֽה\׃,есмь Яхве,есмь Господь
ВЗ,numbers,Числа,3,51,9,יְהוָ֑ה,Яхве,Господь
ВЗ,numbers,Числа,3,51,12,יְהוָ֖ה,Яхве,Господь
ВЗ,numbers,Числа,4,1,1,יְהוָ֔ה,Яхве,Господь
ВЗ,numbers,Числа,4,1,6,לֵאמֹֽר\׃,"к, говоря",говоря
ВЗ,numbers,Числа,4,17,1,יְהוָ֔ה,Яхве,Господь
ВЗ,numbers,Числа,4,17,6,לֵאמֹֽר\׃,"к, говоря",говоря
ВЗ,numbers,Числа,4,21,1,יְהוָ֖ה,Яхве,Господь
ВЗ,numbers,Числа,4,21,4,לֵּאמֹֽר\׃,"к, говоря",говоря
ВЗ,numbers,Числа,4,27,15,בְּמִשְׁמֶ֔רֶת,"в, дутй","в, долг"
ВЗ,numbers,Числа,4,28,7,וּמִ֨שְׁמַרְתָּ֔ם,"и, дутй, их","и, долг, их"
ВЗ,numbers,Числа,4,31,1,מִשְׁמֶ֣רֶת,есть дутй,есть долг
ВЗ,numbers,Числа,4,32,14,מִשְׁמֶ֥רֶת,дутй,долг
ВЗ,numbers,Числа,4,37,14,יְהוָ֖ה,Яхве,Господь
ВЗ,numbers,Числа,4,41,15,יְהוָֽה\׃,Яхве,Господь
ВЗ,numbers,Числа,4,45,11,יְהוָ֖ה,Яхве,Господь
ВЗ,numbers,Числа,4,49,2,יְהוָ֜ה,Яхве,Господь
ВЗ,numbers,Числа,4,49,16,יְהוָ֖ה,Яхве,Господь
ВЗ,numbers,Числа,5,1,1,יְהוָ֖ה,Яхве,Господь
ВЗ,numbers,Числа,5,1,4,לֵּאמֹֽר\׃,"к, говоря",говоря
ВЗ,numbers,Числа,5,4,11,יְהוָה֙,Яхве,Господь
ВЗ,numbers,Числа,5,5,1,יְהוָ֖ה,Яхве,Господь
ВЗ,numbers,Числа,5,5,4,לֵּאמֹֽר\׃,"к, говоря",говоря
ВЗ,numbers,Числа,5,6,14,בַּיהוָ֑ה,"против, Яхве","против, Господь"
ВЗ,numbers,Числа,5,7,15,לֽוֹ\׃,"к, его",к нему
ВЗ,numbers,Числа,5,8,6,אֵלָ֔יו,"к, его",к нему
ВЗ,numbers,Числа,5,8,9,לַיהוָ֖ה,"принадлежит к, Яхве","принадлежит к, Господь"
ВЗ,numbers,Числа,5,9,9,ל֥וֹ,"к, его",к нему
ВЗ,numbers,Числа,5,10,3,ל֣וֹ,"к, его",к нему
ВЗ,numbers,Числа,5,10,9,ל֥וֹ,"к, его",к нему
ВЗ,numbers,Числа,5,11,1,יְהוָ֖ה,Яхве,Господь
ВЗ,numbers,Числа,5,11,4,לֵּאמֹֽר\׃,"к, говоря",говоря
ВЗ,numbers,Числа,5,16,5,יְהוָֽה\׃,Яхве,Господь
ВЗ,numbers,Числа,5,18,5,יְהוָה֒,Яхве,Господь
ВЗ,numbers,Числа,5,21,10,יְהוָ֥ה,Яхве,Господь
ВЗ,numbers,Числа,5,21,17,יְהוָ֤ה,Яхве,Господь
ВЗ,numbers,Числа,5,25,11,יְהוָ֔ה,Яхве,Господь
ВЗ,numbers,Числа,5,30,14,יְהוָ֔ה,Яхве,Господь
ВЗ,numbers,Числа,6,1,1,יְהוָ֖ה,Яхве,Господь
ВЗ,numbers,Числа,6,1,4,לֵּאמֹֽר\׃,"к, говоря",говоря
ВЗ,numbers,Числа,6,2,15,לַֽיהוָֽה\׃,"к, Яхве","к, Господь"
ВЗ,numbers,Числа,6,5,14,לַיהוָה֙,"к, Яхве","к, Господь"
ВЗ,numbers,Числа,6,6,3,לַיהוָ֑ה,"к, Яхве","к, Господь"
ВЗ,numbers,Числа,6,8,5,לַֽיהוָֽה\׃,"к, Яхве","к, Господь"
ВЗ,numbers,Числа,6,12,1,לַֽיהוָה֙,"к, Яхве","к, Господь"
ВЗ,numbers,Числа,6,14,3,לַיהוָ֡ה,"к, Яхве","к, Господь"
ВЗ,numbers,Числа,6,16,3,יְהוָ֑ה,Яхве,Господь
ВЗ,numbers,Числа,6,17,5,לַֽיהוָ֔ה,"к, Яхве","к, Господь"
ВЗ,numbers,Числа,6,20,5,יְהוָה֒,Яхве,Господь
ВЗ,numbers,Числа,6,21,6,לַֽיהוָה֙,"к, Яхве","к, Господь"
ВЗ,numbers,Числа,6,22,1,יְהוָ֖ה,Яхве,Господь
ВЗ,numbers,Числа,6,22,4,לֵּאמֹֽר\׃,"к, говоря",говоря
ВЗ,numbers,Числа,6,23,5,לֵאמֹ֔ר,"к, говоря",говоря
ВЗ,numbers,Числа,6,24,1,יְהוָ֖ה,Яхве,Господь
ВЗ,numbers,Числа,6,25,1,יְהוָ֧ה\׀,Яхве,Господь
ВЗ,numbers,Числа,6,26,1,יְהוָ֤ה\׀,Яхве,Господь
ВЗ,numbers,Числа,7,1,0,וַיְהִ֡י,"и, оно был",и было
ВЗ,numbers,Числа,7,3,4,יְהוָ֗ה,Яхве,Господь
ВЗ,numbers,Числа,7,4,1,יְהוָ֖ה,Яхве,Господь
ВЗ,numbers,Числа,7,4,4,לֵּאמֹֽר\׃,"к, говоря",говоря
ВЗ,numbers,Числа,7,11,1,יְהוָ֖ה,Яхве,Господь
ВЗ,numbers,Числа,7,12,0,וַיְהִ֗י,"и, оно был",и было
ВЗ,numbers,Числа,7,89,11,אֵלָ֗יו,"к, его",к нему
ВЗ,numbers,Числа,7,89,22,אֵלָֽיו\׃\ \פ,"к, его",к нему
ВЗ,numbers,Числа,8,1,1,יְהוָ֖ה,Яхве,Господь
